woj,pow,rok,keso,liczba_proc_nk_a,liczba_proc_nk_c,rodziny_wszczete,liczba_osob_ogol,liczba_osob_kobiety,liczba_osob_mezczyzni,liczba_osob_dzieci
dolnośląskie,trzebnicki,2020,300220013000,9,311.0,277.0,646.0,393.0,138.0,115.0
dolnośląskie,wałbrzyski,2020,300221011000,7,88.0,130.0,407.0,160.0,131.0,116.0
dolnośląskie,wołowski,2020,300222013000,2,84.0,151.0,245.0,122.0,49.0,74.0
dolnośląskie,wrocławski,2020,300223012000,48,263.0,349.0,625.0,373.0,71.0,181.0
dolnośląskie,zgorzelecki,2020,300225033000,34,136.0,189.0,833.0,522.0,146.0,165.0
dolnośląskie,ząbkowicki,2020,300224013000,33,264.0,286.0,377.0,248.0,89.0,40.0
dolnośląskie,złotoryjski,2020,300226032000,3,101.0,124.0,350.0,135.0,96.0,119.0
dolnośląskie,średzki,2020,300218012000,20,85.0,142.0,316.0,162.0,102.0,52.0
dolnośląskie,świdnicki,2020,300219032000,47,421.0,454.0,966.0,551.0,131.0,284.0
kujawsko - pomorskie,aleksandrowski,2020,200401000000,10,69.0,90.0,202.0,74.0,39.0,89.0
kujawsko - pomorskie,brodnicki,2020,300402022000,9,185.0,215.0,563.0,287.0,203.0,73.0
kujawsko - pomorskie,bydgoski,2020,300403012000,45,251.0,243.0,662.0,340.0,183.0,139.0
kujawsko - pomorskie,chełmiński,2020,200404000000,7,142.0,151.0,239.0,159.0,57.0,23.0
kujawsko - pomorskie,golubsko-dobrzyński,2020,300405022000,23,72.0,86.0,285.0,137.0,25.0,123.0
kujawsko - pomorskie,grudziądzki,2020,300406012000,22,74.0,72.0,180.0,68.0,36.0,76.0
kujawsko - pomorskie,inowrocławski,2020,300407022000,43,253.0,372.0,981.0,665.0,142.0,174.0
kujawsko - pomorskie,lipnowski,2020,300408022000,9,164.0,164.0,298.0,169.0,62.0,67.0
kujawsko - pomorskie,m. Bydgoszcz,2020,250461011000,21,429.0,488.0,1429.0,744.0,216.0,469.0
kujawsko - pomorskie,m. Grudziądz,2020,250462011000,47,25.0,213.0,668.0,333.0,49.0,286.0
kujawsko - pomorskie,m. Toruń,2020,250463011000,18,265.0,265.0,970.0,400.0,399.0,171.0
kujawsko - pomorskie,m. Włocławek,2020,250464011000,73,321.0,365.0,288.0,106.0,49.0,133.0
kujawsko - pomorskie,mogileński,2020,300409012000,9,54.0,93.0,178.0,88.0,31.0,59.0
kujawsko - pomorskie,nakielski,2020,300410013000,27,214.0,248.0,470.0,240.0,113.0,117.0
kujawsko - pomorskie,radziejowski,2020,300411022000,8,68.0,61.0,153.0,79.0,32.0,42.0
kujawsko - pomorskie,rypiński,2020,300412022000,3,77.0,68.0,132.0,70.0,17.0,45.0
kujawsko - pomorskie,sępoleński,2020,300413013000,20,118.0,103.0,252.0,102.0,23.0,127.0
kujawsko - pomorskie,toruński,2020,300415011000,64,179.0,180.0,413.0,202.0,104.0,107.0
kujawsko - pomorskie,tucholski,2020,300416012000,12,114.0,100.0,357.0,132.0,113.0,112.0
kujawsko - pomorskie,wąbrzeski,2020,300417022000,11,52.0,106.0,166.0,101.0,30.0,35.0
kujawsko - pomorskie,włocławski,2020,300418022000,15,117.0,131.0,398.0,162.0,94.0,142.0
kujawsko - pomorskie,świecki,2020,300414012000,34,181.0,227.0,264.0,117.0,56.0,91.0
kujawsko - pomorskie,żniński,2020,300419013000,27,184.0,194.0,438.0,231.0,72.0,135.0
lubelskie,bialski,2020,200601000000,33,266.0,286.0,640.0,331.0,66.0,243.0
lubelskie,biłgorajski,2020,300602022000,19,171.0,175.0,498.0,246.0,60.0,192.0
lubelskie,chełmski,2020,300603022000,32,152.0,193.0,394.0,241.0,61.0,92.0
lubelskie,chełmski,2020,300606082000,1,15.0,12.0,44.0,22.0,4.0,18.0
lubelskie,hrubieszowski,2020,300604022000,11,86.0,204.0,373.0,244.0,54.0,75.0
lubelskie,janowski,2020,300605012000,13,116.0,113.0,215.0,137.0,33.0,45.0
lubelskie,krasnostawski,2020,300606022000,36,126.0,165.0,358.0,186.0,52.0,120.0
lubelskie,kraśnicki,2020,300607023000,74,103.0,201.0,447.0,270.0,78.0,99.0
lubelskie,lubartowski,2020,300608022000,20,126.0,147.0,491.0,245.0,58.0,188.0
lubelskie,lubelski,2020,300609013000,36,208.0,268.0,639.0,340.0,59.0,240.0
lubelskie,m. Biała Podlaska,2020,250661011000,7,102.0,100.0,329.0,165.0,20.0,144.0
lubelskie,m. Chełm,2020,250662011000,21,134.0,158.0,408.0,171.0,45.0,192.0
lubelskie,m. Lublin,2020,250663011000,11,651.0,553.0,264.0,213.0,26.0,25.0
lubelskie,m. Zamość,2020,250664011000,8,75.0,151.0,216.0,180.0,20.0,16.0
lubelskie,opolski,2020,300612012000,18,73.0,116.0,357.0,177.0,59.0,121.0
lubelskie,parczewski,2020,300613012000,19,73.0,118.0,218.0,143.0,32.0,43.0
lubelskie,puławski,2020,300614022000,61,212.0,231.0,722.0,353.0,66.0,303.0
lubelskie,radzyński,2020,300615022000,17,97.0,127.0,312.0,155.0,59.0,98.0
lubelskie,rycki,2020,300616011000,15,103.0,125.0,318.0,172.0,39.0,107.0
lubelskie,tomaszowski,2020,300618022000,11,76.0,167.0,300.0,148.0,23.0,129.0
lubelskie,włodawski,2020,300619022000,3,58.0,84.0,148.0,104.0,18.0,26.0
lubelskie,zamojski,2020,300620012000,13,150.0,195.0,480.0,249.0,33.0,198.0
lubelskie,łukowski,2020,300611032000,19,168.0,213.0,533.0,273.0,46.0,214.0
lubelskie,łęczyński,2020,300610012000,25,108.0,149.0,331.0,167.0,43.0,121.0
lubelskie,świdnicki,2020,300617022000,11,154.0,175.0,392.0,189.0,105.0,98.0
lubuskie,gorzowski,2020,300801022000,13,104.0,95.0,302.0,183.0,21.0,98.0
lubuskie,krośnieński,2020,300802022000,8,49.0,71.0,18.0,13.0,3.0,2.0
lubuskie,m. Gorzów Wielkopolski,2020,250861011000,46,227.0,215.0,478.0,343.0,48.0,87.0
lubuskie,m. Zielona Góra,2020,250862011000,128,118.0,281.0,1607.0,764.0,314.0,529.0
lubuskie,międzyrzecki,2020,300803012000,21,93.0,121.0,442.0,189.0,85.0,168.0
lubuskie,nowosolski,2020,300804023000,32,302.0,260.0,278.0,170.0,74.0,34.0
lubuskie,strzelecko-drezdenecki,2020,300806013000,18,65.0,99.0,145.0,74.0,40.0,31.0
lubuskie,sulęciński,2020,300807012000,11,9.0,45.0,12.0,10.0,1.0,1.0
lubuskie,słubicki,2020,300805013000,4,71.0,67.0,114.0,59.0,23.0,32.0
lubuskie,wschowski,2020,300812013000,9,77.0,86.0,216.0,78.0,63.0,75.0
lubuskie,zielonogórski,2020,300809013000,27,105.0,100.0,270.0,173.0,42.0,55.0
lubuskie,świebodziński,2020,300808012000,11,75.0,78.0,77.0,56.0,2.0,19.0
lubuskie,żagański,2020,300810032000,12,141.0,190.0,387.0,197.0,121.0,69.0
lubuskie,żarski,2020,300811032000,65,86.0,160.0,742.0,313.0,236.0,193.0
mazowieckie,białobrzeski,2020,301401013000,1,66.0,82.0,176.0,97.0,38.0,41.0
mazowieckie,ciechanowski,2020,201402000000,13,88.0,160.0,346.0,242.0,39.0,65.0
mazowieckie,garwoliński,2020,301403032000,9,259.0,397.0,825.0,462.0,161.0,202.0
mazowieckie,gostyniński,2020,301404011000,5,60.0,81.0,181.0,106.0,24.0,51.0
mazowieckie,grodziski,2020,301405032000,24,76.0,114.0,268.0,146.0,51.0,71.0
mazowieckie,grójecki,2020,301406012000,10,125.0,173.0,438.0,266.0,96.0,76.0
mazowieckie,kozienicki,2020,301407032000,5,105.0,127.0,151.0,115.0,27.0,9.0
mazowieckie,legionowski,2020,301408022000,14,127.0,173.0,381.0,295.0,21.0,65.0
mazowieckie,lipski,2020,301409012000,0,35.0,45.0,126.0,95.0,7.0,24.0
mazowieckie,m. Ostrołęka,2020,251461011000,3,65.0,62.0,62.0,53.0,5.0,4.0
mazowieckie,m. Płock,2020,251462011000,39,221.0,216.0,422.0,339.0,36.0,47.0
mazowieckie,m. Radom,2020,251463011000,38,358.0,611.0,3818.0,2750.0,387.0,681.0
mazowieckie,m. Siedlce,2020,251464011000,38,82.0,96.0,214.0,149.0,43.0,22.0
mazowieckie,m. st. Warszawa,2020,251465011000,411,1205.0,2249.0,10228.0,6106.0,1804.0,2318.0
mazowieckie,makowski,2020,301411022000,5,60.0,62.0,167.0,116.0,25.0,26.0
mazowieckie,miński,2020,301412042000,26,116.0,211.0,582.0,361.0,143.0,78.0
mazowieckie,mławski,2020,301413022000,10,109.0,159.0,492.0,252.0,133.0,107.0
mazowieckie,nowodworski,2020,301414022000,9,133.0,149.0,250.0,193.0,20.0,37.0
mazowieckie,ostrowski,2020,301416022000,7,151.0,228.0,340.0,287.0,28.0,25.0
mazowieckie,ostrołęcki,2020,301415012000,11,121.0,172.0,303.0,199.0,63.0,41.0
mazowieckie,otwocki,2020,301417032000,26,122.0,251.0,591.0,454.0,72.0,65.0
mazowieckie,piaseczyński,2020,301418013000,74,285.0,319.0,496.0,421.0,49.0,26.0
mazowieckie,pruszkowski,2020,301421033000,26,96.0,140.0,579.0,514.0,29.0,36.0
mazowieckie,przasnyski,2020,301422023000,5,83.0,116.0,308.0,183.0,51.0,74.0
mazowieckie,przysuski,2020,301423012000,0,32.0,74.0,146.0,98.0,17.0,31.0
mazowieckie,pułtuski,2020,301424012000,4,74.0,101.0,453.0,279.0,28.0,146.0
mazowieckie,płocki,2020,301419132000,32,115.0,205.0,434.0,266.0,81.0,87.0
mazowieckie,płoński,2020,301420032000,12,180.0,294.0,531.0,347.0,71.0,113.0
mazowieckie,radomski,2020,301425022000,23,213.0,392.0,752.0,517.0,68.0,167.0
mazowieckie,siedlecki,2020,301426012000,22,134.0,185.0,474.0,270.0,99.0,105.0
mazowieckie,sierpecki,2020,301427022000,3,36.0,57.0,138.0,90.0,29.0,19.0
mazowieckie,sochaczewski,2020,301428022000,30,77.0,196.0,300.0,224.0,48.0,28.0
mazowieckie,sokołowski,2020,301429022000,3,100.0,138.0,262.0,166.0,53.0,43.0
mazowieckie,szydłowiecki,2020,301430012000,2,20.0,43.0,87.0,72.0,11.0,4.0
mazowieckie,warszawski zachodni,2020,301432013000,21,74.0,111.0,583.0,305.0,166.0,112.0
mazowieckie,wołomiński,2020,301434052000,87,371.0,376.0,886.0,544.0,78.0,264.0
mazowieckie,wyszkowski,2020,301435012000,32,159.0,210.0,312.0,206.0,56.0,50.0
mazowieckie,węgrowski,2020,301433022000,26,185.0,223.0,382.0,279.0,42.0,61.0
mazowieckie,zwoleński,2020,301436012000,4,41.0,65.0,125.0,96.0,19.0,10.0
mazowieckie,łosicki,2020,301410012000,5,62.0,61.0,158.0,82.0,20.0,56.0
mazowieckie,żuromiński,2020,301437013000,2,33.0,42.0,50.0,42.0,7.0,1.0
mazowieckie,żyrardowski,2020,301438023000,8,57.0,123.0,294.0,182.0,33.0,79.0
małopolskie,bocheński,2020,201201000000,27,148.0,148.0,353.0,224.0,44.0,85.0
małopolskie,brzeski,2020,301202012000,8,169.0,192.0,292.0,209.0,39.0,44.0
małopolskie,chrzanowski,2020,301203013000,56,162.0,161.0,551.0,284.0,46.0,221.0
małopolskie,dąbrowski,2020,301204012000,6,67.0,70.0,165.0,105.0,31.0,29.0
małopolskie,gorlicki,2020,301205023000,16,137.0,134.0,391.0,203.0,34.0,154.0
małopolskie,krakowski,2020,301206012000,104,433.0,395.0,1076.0,605.0,127.0,344.0
małopolskie,limanowski,2020,301207032000,34,160.0,169.0,401.0,243.0,40.0,118.0
małopolskie,m. Kraków,2020,251261011000,278,733.0,676.0,1821.0,1296.0,329.0,196.0
małopolskie,m. Nowy Sącz,2020,251262011000,7,70.0,136.0,1061.0,603.0,290.0,168.0
małopolskie,m. Tarnów,2020,251263011000,33,149.0,185.0,594.0,448.0,65.0,81.0
małopolskie,miechowski,2020,301208012000,9,95.0,89.0,205.0,124.0,19.0,62.0
małopolskie,myślenicki,2020,301209013000,30,143.0,170.0,331.0,208.0,29.0,94.0
małopolskie,nowosądecki,2020,301210022000,45,225.0,240.0,635.0,354.0,59.0,222.0
małopolskie,nowotarski,2020,301211032000,32,258.0,303.0,735.0,438.0,79.0,218.0
małopolskie,olkuski,2020,301212032000,23,168.0,200.0,277.0,217.0,23.0,37.0
małopolskie,oświęcimski,2020,301213023000,62,147.0,158.0,512.0,258.0,84.0,170.0
małopolskie,proszowicki,2020,301214012000,11,20.0,26.0,132.0,65.0,7.0,60.0
małopolskie,suski,2020,301215032000,16,128.0,150.0,292.0,192.0,34.0,66.0
małopolskie,tarnowski,2020,301216112000,23,248.0,275.0,552.0,331.0,60.0,161.0
małopolskie,tatrzański,2020,301217022000,14,45.0,54.0,216.0,112.0,17.0,87.0
małopolskie,wadowicki,2020,301218013000,27,178.0,186.0,541.0,306.0,44.0,191.0
małopolskie,wielicki,2020,301219012000,85,123.0,196.0,435.0,253.0,37.0,145.0
opolskie,brzeski,2020,301601011000,31,48.0,118.0,445.0,324.0,54.0,67.0
opolskie,głubczycki,2020,301602013000,6,61.0,63.0,240.0,109.0,39.0,92.0
opolskie,kluczborski,2020,301604013000,10,80.0,53.0,182.0,85.0,6.0,91.0
opolskie,krapkowicki,2020,301605013000,22,78.0,84.0,317.0,142.0,10.0,165.0
opolskie,kędzierzyńsko-kozielski,2020,301603022000,25,149.0,155.0,438.0,217.0,27.0,194.0
opolskie,m. Opole,2020,251661011000,19,124.0,197.0,489.0,386.0,79.0,24.0
opolskie,namysłowski,2020,301606012000,24,42.0,60.0,205.0,82.0,18.0,105.0
opolskie,nyski,2020,301607013000,59,244.0,355.0,972.0,448.0,106.0,418.0
opolskie,oleski,2020,301608013000,14,50.0,65.0,266.0,99.0,36.0,131.0
opolskie,opolski,2020,301609012000,37,127.0,133.0,435.0,191.0,33.0,211.0
opolskie,prudnicki,2020,301610013000,14,105.0,96.0,212.0,88.0,20.0,104.0
opolskie,strzelecki,2020,301611012000,9,79.0,83.0,275.0,142.0,48.0,85.0
podkarpackie,bieszczadzki,2020,201801000000,2,34.0,42.0,107.0,63.0,5.0,39.0
podkarpackie,brzozowski,2020,201802000000,21,132.0,149.0,288.0,175.0,28.0,85.0
podkarpackie,dębicki,2020,301803023000,11,128.0,173.0,625.0,284.0,85.0,256.0
podkarpackie,jarosławski,2020,301804032000,15,154.0,192.0,313.0,215.0,48.0,50.0
podkarpackie,jasielski,2020,301805022000,22,325.0,211.0,339.0,214.0,51.0,74.0
podkarpackie,kolbuszowski,2020,301806012000,25,130.0,158.0,306.0,163.0,45.0,98.0
podkarpackie,krośnieński,2020,301807012000,22,316.0,279.0,299.0,176.0,38.0,85.0
podkarpackie,leski,2020,301821012000,9,35.0,55.0,48.0,38.0,8.0,2.0
podkarpackie,leżajski,2020,301808022000,8,142.0,132.0,238.0,144.0,23.0,71.0
podkarpackie,lubaczowski,2020,301809023000,14,54.0,59.0,111.0,85.0,9.0,17.0
podkarpackie,m. Krosno,2020,251861011000,12,49.0,126.0,366.0,300.0,52.0,14.0
podkarpackie,m. Przemyśl,2020,251862011000,7,80.0,72.0,459.0,233.0,26.0,200.0
podkarpackie,m. Rzeszów,2020,251863011000,95,184.0,345.0,497.0,274.0,41.0,182.0
podkarpackie,m. Tarnobrzeg,2020,251864011000,4,76.0,103.0,341.0,141.0,44.0,156.0
podkarpackie,mielecki,2020,301811022000,47,334.0,339.0,929.0,434.0,138.0,357.0
podkarpackie,niżański,2020,301812012000,13,130.0,151.0,229.0,113.0,26.0,90.0
podkarpackie,przemyski,2020,301813012000,17,108.0,107.0,82.0,60.0,17.0,5.0
podkarpackie,przeworski,2020,301814022000,18,186.0,198.0,337.0,213.0,58.0,66.0
podkarpackie,ropczycko-sędziszowski,2020,301815012000,14,106.0,116.0,161.0,121.0,9.0,31.0
podkarpackie,rzeszowski,2020,301816023000,46,222.0,231.0,561.0,293.0,95.0,173.0
podkarpackie,sanocki,2020,301817022000,23,150.0,210.0,389.0,195.0,56.0,138.0
podkarpackie,stalowowolski,2020,301818022000,58,160.0,159.0,397.0,249.0,52.0,96.0
podkarpackie,strzyżowski,2020,301819012000,9,116.0,138.0,110.0,84.0,24.0,2.0
podkarpackie,tarnobrzeski,2020,301820013000,8,101.0,115.0,249.0,139.0,46.0,64.0
podkarpackie,łańcucki,2020,301810022000,11,98.0,120.0,193.0,134.0,24.0,35.0
podlaskie,augustowski,2020,202001000000,23,147.0,145.0,370.0,171.0,77.0,122.0
podlaskie,białostocki,2020,202002000000,29,325.0,367.0,821.0,420.0,150.0,251.0
podlaskie,bielski,2020,302003011000,9,196.0,243.0,364.0,246.0,59.0,59.0
podlaskie,grajewski,2020,302004011000,1,139.0,137.0,307.0,161.0,47.0,99.0
podlaskie,hajnowski,2020,302005022000,6,160.0,152.0,221.0,164.0,27.0,30.0
podlaskie,kolneński,2020,302006022000,4,70.0,84.0,248.0,129.0,41.0,78.0
podlaskie,m. Białystok,2020,252061011000,64,658.0,610.0,2239.0,1127.0,285.0,827.0
podlaskie,m. Suwałki,2020,252063011000,14,131.0,222.0,251.0,170.0,81.0,0.0
podlaskie,m. Łomża,2020,252062011000,11,12.0,140.0,150.0,116.0,17.0,17.0
podlaskie,moniecki,2020,302008013000,6,99.0,95.0,211.0,119.0,20.0,72.0
podlaskie,sejneński,2020,302009022000,0,53.0,55.0,90.0,60.0,18.0,12.0
podlaskie,siemiatycki,2020,302010023000,4,189.0,166.0,301.0,173.0,91.0,37.0
podlaskie,sokólski,2020,302011013000,12,249.0,275.0,537.0,289.0,57.0,191.0
podlaskie,suwalski,2020,302012012000,11,72.0,83.0,233.0,115.0,44.0,74.0
podlaskie,wysokomazowiecki,2020,302013023000,3,118.0,125.0,319.0,162.0,69.0,88.0
podlaskie,zambrowski,2020,302014022000,5,70.0,77.0,188.0,87.0,39.0,62.0
podlaskie,łomżyński,2020,302007013000,0,117.0,125.0,348.0,130.0,115.0,103.0
pomorskie,bytowski,2020,302201012000,13,112.0,88.0,437.0,157.0,84.0,196.0
pomorskie,chojnicki,2020,302202023000,25,245.0,226.0,591.0,322.0,111.0,158.0
pomorskie,człuchowski,2020,302203023000,10,155.0,130.0,250.0,132.0,62.0,56.0
pomorskie,gdański,2020,302204022000,52,107.0,140.0,430.0,140.0,57.0,233.0
pomorskie,kartuski,2020,302205012000,65,160.0,225.0,674.0,276.0,92.0,306.0
pomorskie,kościerski,2020,302206022000,37,97.0,137.0,452.0,169.0,54.0,229.0
pomorskie,kwidzyński,2020,302207022000,25,113.0,132.0,407.0,159.0,115.0,133.0
pomorskie,lęborski,2020,302208032000,33,112.0,122.0,627.0,222.0,203.0,202.0
pomorskie,m. Gdańsk,2020,252261011000,76,495.0,495.0,1976.0,1366.0,69.0,541.0
pomorskie,m. Gdynia,2020,252262011000,58,198.0,237.0,571.0,417.0,71.0,83.0
pomorskie,m. Sopot,2020,252264011000,18,79.0,83.0,235.0,203.0,15.0,17.0
pomorskie,m. Słupsk,2020,252263011000,21,108.0,121.0,590.0,425.0,40.0,125.0
pomorskie,malborski,2020,302209032000,15,206.0,288.0,407.0,241.0,100.0,66.0
pomorskie,nowodworski,2020,302210011000,20,91.0,94.0,114.0,51.0,29.0,34.0
pomorskie,pucki,2020,302211011000,45,125.0,127.0,404.0,147.0,73.0,184.0
pomorskie,starogardzki,2020,302213042000,56,157.0,217.0,953.0,439.0,120.0,394.0
pomorskie,sztumski,2020,302216013000,54,107.0,122.0,172.0,115.0,32.0,25.0
pomorskie,słupski,2020,302212022000,37,122.0,163.0,380.0,192.0,42.0,146.0
pomorskie,tczewski,2020,302214023000,61,223.0,223.0,925.0,323.0,242.0,360.0
pomorskie,wejherowski,2020,302215042000,99,238.0,385.0,1152.0,508.0,231.0,413.0
warmińsko-mazurskie,bartoszycki,2020,302801011000,7,143.0,126.0,508.0,214.0,78.0,216.0
warmińsko-mazurskie,braniewski,2020,302802011000,11,88.0,70.0,171.0,96.0,15.0,60.0
warmińsko-mazurskie,działdowski,2020,302803011000,18,243.0,185.0,499.0,302.0,61.0,136.0
warmińsko-mazurskie,elbląski,2020,302804012000,16,109.0,102.0,376.0,202.0,34.0,140.0
warmińsko-mazurskie,ełcki,2020,202805000000,22,308.0,233.0,331.0,228.0,42.0,61.0
warmińsko-mazurskie,giżycki,2020,202806000000,13,100.0,94.0,155.0,119.0,11.0,25.0
warmińsko-mazurskie,gołdapski,2020,302818012000,20,129.0,120.0,163.0,95.0,17.0,51.0
warmińsko-mazurskie,iławski,2020,302807011000,18,151.0,194.0,524.0,334.0,86.0,104.0
warmińsko-mazurskie,kętrzyński,2020,302808022000,10,173.0,172.0,269.0,168.0,59.0,42.0
warmińsko-mazurskie,lidzbarski,2020,302809022000,12,112.0,99.0,351.0,159.0,67.0,125.0
warmińsko-mazurskie,m. Elbląg,2020,252861011000,26,219.0,200.0,977.0,543.0,414.0,20.0
warmińsko-mazurskie,m. Olsztyn,2020,252862011000,15,67.0,442.0,1268.0,434.0,223.0,611.0
warmińsko-mazurskie,mrągowski,2020,302810023000,10,116.0,111.0,324.0,141.0,87.0,96.0
warmińsko-mazurskie,nidzicki,2020,302811012000,5,93.0,74.0,222.0,99.0,78.0,45.0
warmińsko-mazurskie,nowomiejski,2020,302812022000,4,205.0,158.0,291.0,167.0,86.0,38.0
warmińsko-mazurskie,olecki,2020,302813032000,26,109.0,112.0,344.0,252.0,48.0,44.0
warmińsko-mazurskie,olsztyński,2020,302814013000,44,256.0,286.0,448.0,278.0,49.0,121.0
warmińsko-mazurskie,ostródzki,2020,302815022000,12,231.0,228.0,638.0,340.0,90.0,208.0
warmińsko-mazurskie,piski,2020,302816013000,7,183.0,216.0,188.0,137.0,38.0,13.0
warmińsko-mazurskie,szczycieński,2020,302817022000,10,84.0,80.0,195.0,94.0,31.0,70.0
warmińsko-mazurskie,węgorzewski,2020,302819012000,2,88.0,65.0,168.0,77.0,15.0,76.0
wielkopolskie,chodzieski,2020,303001022000,32,107.0,143.0,640.0,159.0,128.0,353.0
wielkopolskie,czarnkowsko-trzcianecki,2020,203002000000,21,159.0,182.0,446.0,210.0,90.0,146.0
wielkopolskie,gnieźnieński,2020,303003023000,9,176.0,193.0,679.0,288.0,30.0,361.0
wielkopolskie,gostyński,2020,303004013000,19,63.0,87.0,460.0,268.0,142.0,50.0
wielkopolskie,grodziski,2020,303005012000,40,69.0,68.0,248.0,109.0,50.0,89.0
wielkopolskie,jarociński,2020,303006012000,15,76.0,173.0,564.0,244.0,80.0,240.0
wielkopolskie,kaliski,2020,303007012000,9,86.0,101.0,386.0,173.0,86.0,127.0
wielkopolskie,kolski,2020,303009022000,9,140.0,152.0,485.0,219.0,74.0,192.0
wielkopolskie,koniński,2020,303010013000,13,169.0,160.0,628.0,237.0,184.0,207.0
wielkopolskie,kościański,2020,303011023000,14,156.0,177.0,434.0,231.0,76.0,127.0
wielkopolskie,krotoszyński,2020,303012023000,19,96.0,97.0,429.0,158.0,124.0,147.0
wielkopolskie,kępiński,2020,303008012000,15,61.0,101.0,267.0,134.0,63.0,70.0
wielkopolskie,leszczyński,2020,303013012000,16,54.0,74.0,302.0,104.0,73.0,125.0
wielkopolskie,m. Kalisz,2020,253061011000,25,123.0,145.0,416.0,213.0,28.0,175.0
wielkopolskie,m. Konin,2020,253062011000,23,4.0,129.0,421.0,214.0,37.0,170.0
wielkopolskie,m. Leszno,2020,253063011000,0,59.0,98.0,233.0,153.0,41.0,39.0
wielkopolskie,m. Poznań,2020,253064011000,21,94.0,1055.0,2863.0,1798.0,351.0,714.0
wielkopolskie,międzychodzki,2020,303014012000,4,87.0,79.0,134.0,77.0,16.0,41.0
wielkopolskie,nowotomyski,2020,303015012000,15,69.0,92.0,258.0,101.0,45.0,112.0
wielkopolskie,obornicki,2020,203016000000,25,46.0,87.0,305.0,120.0,34.0,151.0
wielkopolskie,ostrowski,2020,303017023000,31,560.0,599.0,2050.0,787.0,712.0,551.0
wielkopolskie,ostrzeszowski,2020,303018012000,8,51.0,61.0,230.0,106.0,45.0,79.0
wielkopolskie,pilski,2020,303019022000,76,258.0,414.0,976.0,420.0,114.0,442.0
wielkopolskie,pleszewski,2020,303020012000,7,98.0,161.0,333.0,171.0,40.0,122.0
wielkopolskie,poznański,2020,303021033000,122,483.0,600.0,2245.0,919.0,517.0,809.0
wielkopolskie,rawicki,2020,303022013000,10,122.0,114.0,410.0,161.0,114.0,135.0
wielkopolskie,szamotulski,2020,303024022000,28,110.0,143.0,556.0,204.0,167.0,185.0
wielkopolskie,słupecki,2020,303023022000,11,89.0,105.0,265.0,137.0,40.0,88.0
wielkopolskie,turecki,2020,303027022000,9,145.0,188.0,439.0,172.0,148.0,119.0
wielkopolskie,wolsztyński,2020,303029012000,15,46.0,49.0,209.0,73.0,57.0,79.0
wielkopolskie,wrzesiński,2020,303030012000,12,95.0,94.0,324.0,192.0,77.0,55.0
wielkopolskie,wągrowiecki,2020,303028022000,35,74.0,168.0,519.0,191.0,74.0,254.0
wielkopolskie,złotowski,2020,303031023000,17,93.0,177.0,432.0,213.0,36.0,183.0
wielkopolskie,średzki,2020,303025012000,38,70.0,113.0,317.0,165.0,39.0,113.0
wielkopolskie,śremski,2020,303026012000,42,66.0,97.0,421.0,153.0,25.0,243.0
zachodniopomorskie,białogardzki,2020,303201011000,2,51.0,36.0,217.0,95.0,65.0,57.0
zachodniopomorskie,choszczeński,2020,303202012000,8,65.0,99.0,102.0,83.0,7.0,12.0
zachodniopomorskie,drawski,2020,303203013000,32,141.0,146.0,319.0,121.0,120.0,78.0
zachodniopomorskie,goleniowski,2020,203204000000,47,169.0,188.0,365.0,182.0,84.0,99.0
